,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
79,19,20,[43776.],1,6,0,0,282,0.55313370044839,-42,0
80,345,20,[968943.],1,10,0,0,344,0.491944690879727,-50,1
81,745,20,[365355.],1,3,0,0,126,0.963375800347165,-36,2
82,1142,20,[491860.],1,5,0,0,122,0.995677002355233,-40,3
83,20,21,[43776.],1,7,0,0,252,0.582433670023414,-44,0
84,346,21,[968943.],0,12,0,0,400,0.46462130996531,-24,1
85,746,21,[365355.],1,3,0,0,207,0.685000539977987,-36,2
86,1143,21,[491860.],1,3,0,0,92,1.25511882939848,-36,3
87,21,22,[43776.],0,27,0,0,400,0.465942090875985,-54,0
88,347,22,[968943.],0,10,0,0,400,0.458078471873281,-20,1
89,747,22,[365355.],1,20,0,0,387,0.485547010417992,-70,2
90,1144,22,[491860.],1,3,0,0,160,0.806839748863205,-36,3
91,22,23,[43776.],1,8,0,0,191,0.697880522194603,-46,0
92,348,23,[968943.],1,7,0,0,156,0.809701896085976,-44,1
93,748,23,[365355.],1,5,0,0,196,0.687334935030597,-40,2
94,1145,23,[491860.],1,3,0,0,115,1.03441651922855,-36,3
95,23,24,[43776.],0,10,0,0,400,0.456622356211785,-20,0
96,349,24,[968943.],1,10,0,0,209,0.655618489293044,-50,1
97,749,24,[365355.],0,4,0,0,400,0.470556203197917,-8,2
98,1146,24,[491860.],0,11,0,0,400,0.470145357102837,-22,3
99,24,25,[43776.],1,14,0,0,362,0.477588292800142,-58,0
100,350,25,[968943.],0,15,0,0,400,0.452272279323783,-30,1
101,750,25,[365355.],0,17,0,0,400,0.460373190682229,-34,2
102,1147,25,[491860.],0,10,0,0,400,0.468703406432659,-20,3
103,25,26,[43776.],0,24,0,0,400,0.460881808581424,-48,0
104,351,26,[968943.],0,17,0,0,400,0.457820578762404,-34,1
105,751,26,[365355.],0,13,0,0,400,0.484625545888952,-26,2
106,1148,26,[491860.],1,3,0,0,88,1.25138449795762,-36,3
107,26,27,[43776.],0,2,0,0,400,0.463814406724543,-4,0
108,352,27,[968943.],0,17,0,0,400,0.453245265576413,-34,1
109,752,27,[365355.],0,9,0,0,400,0.469303243046116,-18,2
110,1149,27,[491860.],0,13,0,0,400,0.450828381369406,-26,3
111,27,28,[43776.],0,18,0,0,400,0.457845194217591,-36,0
112,353,28,[968943.],0,15,0,0,400,0.461976025439454,-30,1
113,753,28,[365355.],0,13,0,0,400,0.480933726072295,-26,2
114,1150,28,[491860.],0,14,0,0,400,0.46513747771637,-28,3
115,28,29,[43776.],0,7,0,0,400,0.464061932070184,-14,0
116,354,29,[968943.],0,15,0,0,400,0.462285351609648,-30,1
117,754,29,[365355.],0,18,0,0,400,0.475842883887118,-36,2
118,1151,29,[491860.],0,11,0,0,400,0.470403969726925,-22,3
119,29,30,[43776.],0,13,0,0,400,0.466798821587999,-26,0
120,355,30,[968943.],0,19,0,0,400,0.469967635211196,-38,1
121,755,30,[365355.],0,12,0,0,400,0.476668920874161,-24,2
122,1152,30,[491860.],0,2,0,0,400,0.4885743097595,-4,3
123,30,31,[43776.],0,4,0,0,400,0.476352829770585,-8,0
124,356,31,[968943.],0,17,0,0,400,0.462759528133155,-34,1
125,756,31,[365355.],0,12,0,0,400,0.465390534260299,-24,2
