,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
128,32,32,[845836.],1,3,0,0,145,0.845355655268051,-36,0
129,322,32,[923917.],1,8,0,0,355,0.482535095909824,-46,1
130,655,32,[929573.],0,5,0,0,400,0.47666864194518,-10,2
131,980,32,[624484.],0,20,0,0,400,0.463140031727268,-40,3
132,33,33,[845836.],1,11,0,0,204,0.68022054048093,-52,0
133,323,33,[923917.],0,17,0,0,400,0.461955756869864,-34,1
134,656,33,[929573.],0,17,0,0,400,0.489114827817925,-34,2
135,981,33,[624484.],0,16,0,0,400,0.471290833183474,-32,3
136,34,34,[845836.],0,10,0,0,400,0.474546265090861,-20,0
137,324,34,[923917.],0,16,0,0,400,0.458582240172886,-32,1
138,657,34,[929573.],0,21,0,0,400,0.474652066741816,-42,2
139,982,34,[624484.],0,14,0,0,400,0.45463076986101,-28,3
140,35,35,[845836.],1,3,0,0,183,0.731270190393214,-36,0
141,325,35,[923917.],0,13,0,0,400,0.461629563417701,-26,1
142,658,35,[929573.],0,12,0,0,400,0.481700921735449,-24,2
143,983,35,[624484.],0,2,0,0,400,0.465265122531597,-4,3
144,36,36,[845836.],1,11,0,0,357,0.485076896582613,-52,0
145,326,36,[923917.],1,3,0,0,102,1.11220562443953,-36,1
146,659,36,[929573.],0,11,0,0,400,0.47506247166265,-22,2
147,984,36,[624484.],0,10,0,0,400,0.46480847840649,-20,3
148,37,37,[845836.],0,10,0,0,400,0.46517279540996,-20,0
149,327,37,[923917.],0,11,0,0,400,0.454642561000448,-22,1
150,660,37,[929573.],0,11,0,0,400,0.45057240086952,-22,2
151,985,37,[624484.],0,18,0,0,400,0.467934362192033,-36,3
152,38,38,[845836.],1,3,0,0,144,0.844568374308179,-36,0
153,328,38,[923917.],1,4,0,0,182,0.720495969091546,-38,1
154,661,38,[929573.],1,9,0,0,241,0.627852585950561,-48,2
155,986,38,[624484.],0,15,0,0,400,0.458250120007993,-30,3
156,39,39,[845836.],0,12,0,0,400,0.460723228367223,-24,0
157,329,39,[923917.],0,16,0,0,400,0.459082617427294,-32,1
158,662,39,[929573.],0,18,0,0,400,0.468693818899393,-36,2
159,987,39,[624484.],0,15,0,0,400,0.475306702091548,-30,3
160,40,40,[845836.],0,17,0,0,400,0.466091759008873,-34,0
161,330,40,[923917.],0,21,0,0,400,0.459368474741518,-42,1
162,663,40,[929573.],0,15,0,0,400,0.476026587193192,-30,2
163,988,40,[624484.],0,17,0,0,400,0.472200015771224,-34,3
164,41,41,[845836.],0,14,0,0,400,0.468680306606939,-28,0
165,331,41,[923917.],0,13,0,0,400,0.466484734444911,-26,1
166,664,41,[929573.],0,13,0,0,400,0.468150442784476,-26,2
167,989,41,[624484.],0,9,0,0,400,0.469345117266496,-18,3
168,42,42,[845836.],0,6,0,0,400,0.466569842612277,-12,0
169,332,42,[923917.],0,23,0,0,400,0.466560248113897,-46,1
170,665,42,[929573.],1,14,0,0,286,0.554825277577268,-58,2
171,990,42,[624484.],0,19,0,0,400,0.464158743051924,-38,3
172,43,43,[845836.],0,18,0,0,400,0.467070699005508,-36,0
173,333,43,[923917.],0,11,0,0,400,0.458119094507419,-22,1
174,666,43,[929573.],1,5,0,0,173,0.770903194799562,-40,2
175,991,43,[624484.],0,20,0,0,400,0.482876114231989,-40,3
176,44,44,[845836.],1,12,0,0,271,0.54732738730648,-54,0
177,334,44,[923917.],0,17,0,0,400,0.431881615969479,-34,1
178,667,44,[929573.],0,14,0,0,400,0.473944927648347,-28,2
179,992,44,[624484.],1,7,0,0,260,0.617327456537788,-44,3
180,45,45,[845836.],0,6,0,0,400,0.464631939461647,-12,0
181,335,45,[923917.],0,17,0,0,400,0.47719201778261,-34,1
182,668,45,[929573.],0,13,0,0,400,0.480068958402764,-26,2
183,993,45,[624484.],0,15,0,0,400,0.481342187657702,-30,3
184,46,46,[845836.],0,17,0,0,400,0.468044044953695,-34,0
185,336,46,[923917.],0,12,0,0,400,0.46481263418067,-24,1
186,669,46,[929573.],0,18,0,0,400,0.476931411695286,-36,2
187,994,46,[624484.],0,12,0,0,400,0.4690228924827,-24,3
188,47,47,[845836.],0,5,0,0,400,0.435837868699664,-10,0
189,337,47,[923917.],0,10,0,0,400,0.461350117444673,-20,1
190,670,47,[929573.],0,9,0,0,400,0.468079309359119,-18,2
191,995,47,[215881.],0,12,0,0,400,0.465652582140743,-24,3
192,48,48,[845836.],0,11,0,0,400,0.453861169845671,-22,0
193,338,48,[923917.],0,11,0,0,400,0.457941130482507,-22,1
194,671,48,[929573.],0,13,0,0,400,0.467010503555012,-26,2
195,996,48,[215881.],0,10,0,0,400,0.467980583735894,-20,3
196,49,49,[845836.],0,15,0,0,400,0.469065121429987,-30,0
197,339,49,[923917.],0,15,0,0,400,0.468503936671077,-30,1
198,672,49,[929573.],0,11,0,0,400,0.451762622339611,-22,2
199,997,49,[407291.],0,14,0,0,400,0.436040614069137,-28,3
200,50,50,[845836.],0,13,0,0,400,0.464346817112929,-26,0
201,340,50,[923917.],0,8,0,0,400,0.44664352031518,-16,1
202,673,50,[733600.],0,17,0,0,400,0.484755375173745,-34,2
203,998,50,[407291.],0,2,0,0,400,0.415491688198342,-4,3
204,51,51,[845836.],0,16,0,0,400,0.453821327961423,-32,0
205,341,51,[923917.],0,9,0,0,400,0.468703618944133,-18,1
206,674,51,[560105.],0,11,0,0,400,0.483361245478765,-22,2
207,999,51,[407291.],0,10,0,0,400,0.425981804737844,-20,3
208,52,52,[845836.],1,8,0,0,192,0.705745125434247,-46,0
209,342,52,[923917.],1,6,0,0,320,0.51019081694766,-42,1
210,675,52,[560105.],0,11,0,0,400,0.46875476318679,-22,2
211,1000,52,[407291.],1,8,0,0,279,0.534806816721768,-46,3
212,53,53,[845836.],0,6,0,0,400,0.475090250351583,-12,0
213,343,53,[923917.],0,13,0,0,400,0.465925159060832,-26,1
214,676,53,[560105.],0,10,0,0,400,0.475839909801951,-20,2
215,1001,53,[407291.],0,10,0,0,400,0.430263667441999,-20,3
216,54,54,[845836.],0,4,0,0,400,0.467585483517809,-8,0
217,344,54,[923917.],0,10,0,0,400,0.425560216721933,-20,1
218,677,54,[560105.],1,10,0,0,293,0.550954959707748,-50,2
219,1002,54,[407291.],0,18,0,0,400,0.429624349933247,-36,3
220,55,55,[465915.],0,18,0,0,400,0.463003969487917,-36,0
221,345,55,[660835.],0,26,0,0,400,0.463203716805551,-52,1
222,678,55,[560105.],0,1,0,0,400,0.478313172090076,-2,2
223,1003,55,[407291.],0,12,0,0,400,0.421148742476934,-24,3
224,56,56,[465915.],0,18,0,0,400,0.471356825237271,-36,0
225,346,56,[660835.],0,4,0,0,400,0.46108343471132,-8,1
226,679,56,[560105.],0,12,0,0,400,0.471054737291964,-24,2
227,1004,56,[407291.],0,6,0,0,400,0.431851837240758,-12,3
228,57,57,[107638.],0,9,0,0,400,0.402746347889576,-18,0
229,347,57,[552906.],0,12,0,0,400,0.418191549878501,-24,1
230,680,57,[560105.],0,7,0,0,400,0.485353951172363,-14,2
231,1005,57,[407291.],0,16,0,0,400,0.434119649723276,-32,3
232,58,58,[107638.],0,6,0,0,400,0.40113507994052,-12,0
233,348,58,[552906.],0,14,0,0,400,0.418801234988401,-28,1
234,681,58,[560105.],0,16,0,0,400,0.475050759847582,-32,2
235,1006,58,[407291.],0,8,0,0,400,0.429664190966306,-16,3
236,59,59,[107638.],0,6,0,0,400,0.402633328570189,-12,0
237,349,59,[552906.],0,4,0,0,400,0.420456438562891,-8,1
238,682,59,[560105.],1,16,0,0,227,0.654426683700465,-62,2
239,1007,59,[407291.],1,3,0,0,311,0.491187251423592,-36,3
240,60,60,[107638.],1,3,0,0,175,0.695871185330214,-36,0
241,350,60,[552906.],1,5,0,0,245,0.550417822402472,-40,1
242,683,60,[560105.],0,5,0,0,400,0.44399214166636,-10,2
243,1008,60,[407291.],0,6,0,0,400,0.442794956564194,-12,3
244,61,61,[107638.],0,6,0,0,400,0.415473130063324,-12,0
245,351,61,[552906.],0,8,0,0,400,0.39907776956636,-16,1
246,684,61,[560105.],0,8,0,0,400,0.47793964000017,-16,2
247,1009,61,[407291.],0,9,0,0,400,0.431829046850268,-18,3
248,62,62,[107638.],0,13,0,0,400,0.409686257191243,-26,0
249,352,62,[552906.],0,9,0,0,400,0.41292713225922,-18,1
250,685,62,[560105.],0,7,0,0,400,0.465797281873777,-14,2
251,1010,62,[407291.],0,14,0,0,400,0.432245991063274,-28,3
252,63,63,[107638.],0,12,0,0,400,0.411037215653078,-24,0
253,353,63,[552906.],1,15,0,0,323,0.462685019085601,-60,1
254,686,63,[560105.],0,12,0,0,400,0.472789073028808,-24,2
255,1011,63,[407291.],0,13,0,0,400,0.425836164189535,-26,3
256,64,64,[107638.],0,18,0,0,400,0.414420749427042,-36,0
257,354,64,[552906.],0,21,0,0,400,0.40999473718719,-42,1
258,687,64,[560105.],0,9,0,0,400,0.474783356974043,-18,2
259,1012,64,[407291.],0,18,0,0,400,0.42003195913148,-36,3
260,65,65,[107638.],0,7,0,0,400,0.404202222682486,-14,0
261,355,65,[552906.],0,19,0,0,400,0.402448367229316,-38,1
262,688,65,[560105.],0,14,0,0,400,0.476179320742223,-28,2
263,1013,65,[407291.],0,6,0,0,400,0.429577390158702,-12,3
264,66,66,[107638.],0,2,0,0,400,0.406336537209153,-4,0
265,356,66,[552906.],0,5,0,0,400,0.398170733628765,-10,1
266,689,66,[560105.],0,8,0,0,400,0.479904249242516,-16,2
267,1014,66,[407291.],0,8,0,0,400,0.429220459043017,-16,3
268,67,67,[107638.],0,7,0,0,400,0.399259410183068,-14,0
269,357,67,[552906.],0,19,0,0,400,0.405439895914351,-38,1
270,690,67,[560105.],0,6,0,0,400,0.456111358571333,-12,2
271,1015,67,[407291.],0,6,0,0,400,0.438608000601678,-12,3
272,68,68,[107638.],0,6,0,0,400,0.402384316905497,-12,0
273,358,68,[552906.],0,11,0,0,400,0.417960587251124,-22,1
274,691,68,[560105.],0,18,0,0,400,0.456221891937916,-36,2
275,1016,68,[407291.],0,9,0,0,400,0.433850258651303,-18,3
276,69,69,[107638.],0,9,0,0,400,0.414933878003329,-18,0
277,359,69,[552906.],0,23,0,0,400,0.401064914340909,-46,1
278,692,69,[560105.],0,6,0,0,400,0.457836952952381,-12,2
279,1017,69,[407291.],0,8,0,0,400,0.428525871403406,-16,3
280,70,70,[107638.],0,14,0,0,400,0.418186239983882,-28,0
281,360,70,[552906.],0,5,0,0,400,0.411992225171545,-10,1
282,693,70,[560105.],0,6,0,0,400,0.479913304315474,-12,2
283,1018,70,[407291.],0,5,0,0,400,0.425221394017755,-10,3
284,71,71,[107638.],0,8,0,0,400,0.411943008696402,-16,0
285,361,71,[552906.],0,12,0,0,400,0.396761155783976,-24,1
286,694,71,[560105.],0,12,0,0,400,0.470812316800452,-24,2
287,1019,71,[407291.],0,6,0,0,400,0.421251447151864,-12,3
288,72,72,[107638.],0,8,0,0,400,0.403610208460574,-16,0
289,362,72,[552906.],0,8,0,0,400,0.413635413656846,-16,1
290,695,72,[560105.],0,10,0,0,400,0.469857680788266,-20,2
291,1020,72,[407291.],0,8,0,0,400,0.450098576885433,-16,3
292,73,73,[107638.],0,11,0,0,400,0.414589354522313,-22,0
293,363,73,[552906.],0,2,0,0,400,0.408022205340887,-4,1
294,696,73,[560105.],0,4,0,0,400,0.458872570409606,-8,2
295,1021,73,[571728.],0,5,0,0,400,0.434096890869887,-10,3
296,74,74,[107638.],0,12,0,0,400,0.414749332358981,-24,0
297,364,74,[552906.],0,10,0,0,400,0.403062349538605,-20,1
298,697,74,[560105.],0,6,0,0,400,0.466973999596289,-12,2
299,1022,74,[571728.],0,14,0,0,400,0.428796992025371,-28,3
300,75,75,[107638.],0,18,0,0,400,0.397261540172107,-36,0
301,365,75,[552906.],0,4,0,0,400,0.400991137205018,-8,1
302,698,75,[560105.],0,7,0,0,400,0.475233631399952,-14,2
303,1023,75,[571728.],0,4,0,0,400,0.440056196703192,-8,3
304,76,76,[107638.],0,2,0,0,400,0.412217704451004,-4,0
305,366,76,[552906.],0,4,0,0,400,0.400014064154988,-8,1
306,699,76,[994811.],0,7,0,0,400,0.462430982917261,-14,2
307,1024,76,[571728.],0,0,0,0,400,0.434499557411915,0,3
308,77,77,[107638.],0,7,0,0,400,0.405182582730996,-14,0
309,367,77,[552906.],0,4,0,0,400,0.404143716058715,-8,1
310,700,77,[994811.],0,6,0,0,400,0.460552758535493,-12,2
311,1025,77,[571728.],0,0,0,0,400,0.440476018573854,0,3
312,78,78,[107638.],0,10,0,0,400,0.42037310201605,-20,0
313,368,78,[552906.],0,9,0,0,400,0.416617134371229,-18,1
314,701,78,[994811.],0,13,0,0,400,0.479177639270451,-26,2
315,1026,78,[571728.],0,3,0,0,400,0.437133402777136,-6,3
316,79,79,[107638.],0,2,0,0,400,0.406578122777377,-4,0
317,369,79,[552906.],0,9,0,0,400,0.41007799786875,-18,1
318,702,79,[994811.],0,0,0,0,400,0.475268616727657,0,2
319,1027,79,[571728.],0,0,0,0,400,0.428658305989357,0,3
320,80,80,[107638.],0,5,0,0,400,0.393713763767427,-10,0
321,370,80,[552906.],0,14,0,0,400,0.406668432209681,-28,1
322,703,80,[994811.],0,0,0,0,400,0.46862977757396,0,2
323,1028,80,[571728.],0,0,0,0,400,0.430949228248826,0,3
324,81,81,[823148.],0,2,0,0,400,0.407608283522934,-4,0
