,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
131,1476,32,[905226.],1,15,0,0,236,0.6258365607168952,-60.0,3
132,33,33,[62232.],0,16,0,0,400,0.4657632053104952,-32.0,0
133,513,33,[218411.],1,4,0,0,178,0.7303097164721365,-38.0,1
134,996,33,[686261.],1,3,0,0,141,0.9040783524623072,-36.0,2
135,1477,33,[905226.],1,2,0,0,63,1.6270711989583746,-34.0,3
136,34,34,[62232.],1,5,0,0,200,0.684187627241978,-40.0,0
137,514,34,[218411.],1,7,0,0,190,0.6948127216982188,-44.0,1
138,1478,34,[905226.],1,3,0,0,251,0.6243785026976523,-36.0,3
139,35,35,[62232.],1,3,0,0,191,0.70751257554209,-36.0,0
140,515,35,[218411.],1,4,0,0,168,0.7699689296878802,-38.0,1
141,997,35,[370507.],0,18,0,0,400,0.4775277702598587,-36.0,2
142,1479,35,[905226.],1,3,0,0,192,0.7257067128319497,-36.0,3
143,36,36,[62232.],1,4,0,0,205,0.6764244517877778,-38.0,0
144,516,36,[218411.],1,6,0,0,205,0.6765613453968008,-42.0,1
145,998,36,[370507.],1,3,0,0,168,0.7694950592133301,-36.0,2
146,37,37,[62232.],1,3,0,0,205,0.6680838638801938,-36.0,0
147,517,37,[218411.],1,17,0,0,292,0.5329950491850338,-64.0,1
148,999,37,[370507.],0,14,0,0,400,0.4729951710275694,-28.0,2
149,1480,37,[674565.],1,7,0,0,250,0.6164892971032483,-44.0,3
150,38,38,[316352.],1,12,0,0,372,0.4724428129682346,-54.0,0
151,1000,38,[370507.],0,10,0,0,400,0.4568401923232956,-20.0,2
152,1481,38,[674565.],0,12,0,0,400,0.4568632872947381,-24.0,3
153,39,39,[316352.],1,17,0,0,274,0.5711927939889551,-64.0,0
154,518,39,[806355.],1,9,0,0,365,0.4789865791872669,-48.0,1
155,1001,39,[370507.],0,13,0,0,400,0.4764204693539482,-26.0,2
156,1482,39,[674565.],0,13,0,0,400,0.4672515510825537,-26.0,3
157,40,40,[316352.],1,7,0,0,196,0.6922719388442773,-44.0,0
158,519,40,[806355.],1,5,0,0,234,0.6180953772191168,-40.0,1
159,1002,40,[370507.],0,11,0,0,400,0.4760123979305066,-22.0,2
160,1483,40,[674565.],1,19,0,0,347,0.506236594908491,-68.0,3
161,41,41,[316352.],1,3,0,0,141,0.8444345622088685,-36.0,0
162,520,41,[806355.],0,9,0,0,400,0.4698405790588356,-18.0,1
163,1003,41,[370507.],1,14,0,0,288,0.5610876776257523,-58.0,2
164,1484,41,[674565.],0,16,0,0,400,0.4706216460506946,-32.0,3
165,42,42,[316352.],1,7,0,0,210,0.6636715940820785,-44.0,0
166,521,42,[806355.],1,12,0,0,381,0.46826101642188,-54.0,1
167,1004,42,[370507.],1,3,0,0,141,0.8972956579686312,-36.0,2
168,1485,42,[674565.],0,13,0,0,400,0.4645289247400729,-26.0,3
169,43,43,[316352.],1,8,0,0,183,0.712246857639456,-46.0,0
170,522,43,[806355.],1,4,0,0,246,0.5736964080582722,-38.0,1
171,1005,43,[370507.],0,15,0,0,400,0.457581560017415,-30.0,2
172,1486,43,[674565.],0,12,0,0,400,0.4794502801404551,-24.0,3
173,44,44,[316352.],1,5,0,0,176,0.7424442227207085,-40.0,0
174,523,44,[806355.],0,12,0,0,400,0.4686761663712235,-24.0,1
175,1006,44,[370507.],0,17,0,0,400,0.4667282317464568,-34.0,2
176,1487,44,[674565.],0,10,0,0,400,0.4815107632444511,-20.0,3
177,45,45,[316352.],0,14,0,0,400,0.4572376685445823,-28.0,0
178,524,45,[806355.],0,16,0,0,400,0.4720138688756607,-32.0,1
179,1007,45,[370507.],0,9,0,0,400,0.4727264214527304,-18.0,2
180,1488,45,[674565.],0,7,0,0,400,0.4612288220480222,-14.0,3
181,46,46,[316352.],1,16,0,0,282,0.5562332347838382,-62.0,0
182,525,46,[806355.],1,3,0,0,121,0.9557324698312442,-36.0,1
183,1008,46,[370507.],1,14,0,0,339,0.5118422092503723,-58.0,2
184,1489,46,[674565.],0,13,0,0,400,0.4761649865877061,-26.0,3
185,47,47,[316352.],1,2,0,0,126,0.9307141875510035,-34.0,0
186,526,47,[806355.],1,7,0,0,179,0.7429018129176171,-44.0,1
187,1009,47,[370507.],1,14,0,0,323,0.5363746134289159,-58.0,2
188,1490,47,[674565.],1,15,0,0,305,0.5475679285543522,-60.0,3
189,48,48,[316352.],1,3,0,0,101,1.1017300704415594,-36.0,0
190,527,48,[806355.],1,6,0,0,273,0.5624780295454331,-42.0,1
191,1010,48,[370507.],1,16,0,0,373,0.4743925304062154,-62.0,2
192,1491,48,[674565.],1,16,0,0,238,0.6239806980529168,-62.0,3
193,49,49,[316352.],1,5,0,0,235,0.621732504040826,-40.0,0
194,528,49,[806355.],0,10,0,0,400,0.4606776970819903,-20.0,1
195,1011,49,[370507.],1,15,0,0,281,0.5699546872414594,-60.0,2
196,1492,49,[674565.],0,10,0,0,400,0.4836770341567828,-20.0,3
197,50,50,[316352.],0,10,0,0,400,0.457586939752862,-20.0,0
198,529,50,[806355.],1,7,0,0,211,0.6651586192561233,-44.0,1
199,1012,50,[370507.],1,14,0,0,265,0.6008057610199306,-58.0,2
200,1493,50,[674565.],0,8,0,0,400,0.4818877913418639,-16.0,3
201,51,51,[316352.],1,3,0,0,92,1.180146494156581,-36.0,0
202,530,51,[806355.],1,4,0,0,181,0.7147793859327958,-38.0,1
203,1013,51,[370507.],1,13,0,0,274,0.5737359862041516,-56.0,2
204,1494,51,[674565.],1,13,0,0,238,0.60160794684877,-56.0,3
205,52,52,[316352.],1,16,0,0,389,0.4592167901022495,-62.0,0
206,531,52,[806355.],0,14,0,0,400,0.4635161442198384,-28.0,1
207,1014,52,[370507.],1,14,0,0,253,0.6028662862864602,-58.0,2
208,1495,52,[674565.],1,17,0,0,261,0.5921355894119702,-64.0,3
209,53,53,[316352.],0,12,0,0,400,0.4608326643226751,-24.0,0
210,532,53,[806355.],1,13,0,0,235,0.6093740243292415,-56.0,1
211,1015,53,[370507.],1,14,0,0,277,0.5781939965189759,-58.0,2
212,1496,53,[674565.],1,17,0,0,281,0.5459587481121987,-64.0,3
213,54,54,[316352.],0,10,0,0,400,0.4701656262812645,-20.0,0
214,533,54,[806355.],0,17,0,0,400,0.4653268612566419,-34.0,1
215,1016,54,[370507.],0,6,0,0,400,0.4664460223411571,-12.0,2
216,1497,54,[674565.],0,20,0,0,400,0.4720147695149745,-40.0,3
217,55,55,[316352.],0,16,0,0,400,0.4680454105475619,-32.0,0
218,534,55,[806355.],0,10,0,0,400,0.4667325336058455,-20.0,1
219,1017,55,[370507.],0,7,0,0,400,0.4624462783697339,-14.0,2
220,1498,55,[674565.],1,15,0,0,359,0.5075704156702173,-60.0,3
221,56,56,[316352.],0,20,0,0,400,0.4493753551483905,-40.0,0
222,535,56,[806355.],1,15,0,0,230,0.6092469780191965,-60.0,1
223,1018,56,[370507.],0,13,0,0,400,0.4702316934098888,-26.0,2
224,1499,56,[674565.],0,12,0,0,400,0.4625469757569101,-24.0,3
225,57,57,[316352.],1,9,0,0,163,0.77120972195694,-48.0,0
226,536,57,[806355.],1,13,0,0,211,0.6777931530474444,-56.0,1
227,1019,57,[370507.],1,14,0,0,324,0.5128205677833579,-58.0,2
228,1500,57,[674565.],0,10,0,0,400,0.4812124561901189,-20.0,3
229,58,58,[316352.],1,9,0,0,201,0.6847208890956978,-48.0,0
230,537,58,[806355.],0,22,0,0,400,0.4620367659042035,-44.0,1
231,1020,58,[370507.],1,3,0,0,122,0.9967990966928184,-36.0,2
232,1501,58,[674565.],0,6,0,0,400,0.481558550527005,-12.0,3
233,59,59,[316352.],1,14,0,0,276,0.5724238656365973,-58.0,0
234,538,59,[806355.],0,11,0,0,400,0.4603252191684807,-22.0,1
235,1021,59,[370507.],0,5,0,0,400,0.4753544521744787,-10.0,2
236,1502,59,[674565.],1,15,0,0,317,0.5349204716510467,-60.0,3
